num_particles,time_secs
1000,0.07890156666666666
5000,0.0792119
10000,0.0799206
50000,0.09418663333333332
100000,0.11101133333333334
500000,0.41542266666666666
1000000,1.0440366666666667
5000000,4.084713333333333
10000000,7.462923333333333
