num_particles,time_secs
1000,0.0912689
5000,0.143163
10000,0.14511266666666667
50000,0.16805366666666666
100000,0.19303833333333334
500000,0.7046983333333333
1000000,1.2652766666666668
5000000,6.10254
10000000,11.581766666666667
