num_particles,time_secs
1000,0.0914048
5000,0.14039766666666667
10000,0.141682
50000,0.167767
100000,0.19777566666666668
500000,0.7266793333333332
1000000,1.2749433333333333
5000000,6.103246666666666
10000000,11.635633333333333
