num_particles,time_secs
1000,0.07854766666666667
5000,0.0814668
10000,0.08106853333333335
50000,0.105257
100000,0.11438066666666664
500000,0.45862966666666666
1000000,1.2758966666666667
5000000,5.060543333333334
10000000,9.49691
